RowNumber,CreditScore,Age,Tenure,Balance,NumOfProducts,EstimatedSalary,Surname,Geography,Gender,HasCrCard,IsActiveMember,y
1217,572,33,5,0.0,1,41139.05,Cremonesi,France,Male,0,1,1
8696,775,31,9,0.0,2,169278.51,Buccho,France,Male,1,0,1
6021,609,35,2,147900.43,1,140000.29,Y?an,France,Female,1,0,1
6866,736,26,0,84587.9,1,188037.76,Onuchukwu,Germany,Female,0,1,1
1065,723,20,4,0.0,2,140385.33,Smith,France,Female,1,1,1
3787,710,41,9,149155.53,2,42131.26,Kerr,Germany,Female,1,0,0
4411,503,42,9,153279.39,1,151336.96,Millar,Germany,Male,1,1,1
6860,733,38,3,157658.36,1,19658.43,Marcelo,France,Female,0,0,1
6761,661,41,5,0.0,1,88279.6,Milani,France,Male,0,1,1
5524,717,35,4,0.0,1,167573.06,Monaldo,France,Male,1,1,1
5997,638,62,4,108716.59,2,74241.09,Navarrete,Germany,Male,1,1,1
8834,594,50,7,81310.34,1,183868.01,Lombardo,France,Male,1,1,1
5889,443,54,3,138547.97,1,70196.23,Gilleland,France,Female,1,1,0
2162,561,32,6,166824.59,1,139451.98,Cocci,Germany,Male,1,0,1
3009,779,62,10,119096.55,1,116977.89,Ferri,France,Male,0,1,1
1106,514,46,3,106511.85,1,55072.32,Mironova,France,Female,1,0,1
6655,608,30,8,85859.76,1,142730.27,Cunningham,France,Female,0,0,1
693,745,36,8,145071.24,1,6078.46,Beneventi,Germany,Male,0,0,1
9958,633,25,1,0.0,1,100598.98,Oluchi,France,Male,1,0,1
4957,660,33,2,80462.24,1,150422.35,Alekseeva,Spain,Male,0,0,1
6598,558,32,5,73494.21,1,136301.1,Fraser,France,Male,0,0,1
8481,456,29,5,107000.49,1,153419.62,Lung,France,Male,1,1,1
4370,662,22,2,126362.57,2,97382.8,Munro,France,Female,1,1,1
2766,667,36,9,0.0,2,40062.29,Schneider,France,Male,1,1,1
3930,646,36,6,144773.29,2,53217.3,Ignatiev,Germany,Female,1,0,1
7135,522,41,5,144147.68,1,14789.9,Rizzo,France,Male,1,1,1
8736,728,30,10,114835.43,1,37662.49,Castiglione,France,Male,0,1,1
7531,711,52,8,145262.54,1,131473.31,Wilson,Germany,Female,0,1,1
7529,578,46,5,113226.47,1,56770.76,Harrell,France,Male,1,0,1
629,649,47,1,0.0,2,145593.85,Ts'ai,France,Male,1,1,1
2452,555,24,5,0.0,2,27513.47,Pisani,France,Male,1,0,1
6240,613,47,6,146034.74,1,77146.14,Pisano,France,Male,1,1,1
7013,850,44,8,0.0,2,183617.32,Small,Spain,Male,1,1,1
3825,667,44,2,122806.95,1,15120.86,Abramovich,France,Male,0,0,1
8978,631,31,2,88161.85,2,127630.88,Tretiakova,Spain,Female,1,0,1
2653,601,38,0,0.0,2,165196.65,Kuo,France,Female,1,0,1
9108,655,38,9,0.0,1,90490.33,Yen,Spain,Male,0,1,1
3744,655,32,6,130935.56,1,9241.83,Brown,Germany,Female,1,0,0
2177,699,35,2,167455.66,2,55324.49,Inman,Spain,Male,1,1,1
9907,579,38,4,175739.36,1,193130.55,Pugh,France,Female,1,1,1
9264,542,31,3,0.0,2,115217.59,Hargreaves,France,Female,1,1,1
3319,629,40,6,0.0,2,139356.3,Duncan,France,Female,1,1,1
6344,627,55,6,0.0,1,91943.94,Tien,Spain,Female,0,0,0
2788,805,46,6,118022.06,3,162643.15,Osonduagwuike,France,Male,1,0,0
4106,815,28,6,0.0,2,185547.71,Lucciano,Spain,Male,0,1,1
6356,618,41,4,115251.64,1,136435.75,Chizoba,Spain,Male,0,0,1
1677,812,44,8,0.0,3,66926.83,Padovesi,Spain,Female,1,0,0
3948,682,61,10,73688.2,1,172141.33,Sutherland,France,Male,1,1,1
4445,489,31,7,139395.08,1,6120.84,Cartagena,France,Female,0,1,1
2937,599,44,10,118577.24,1,31448.52,Enyinnaya,France,Male,1,1,1
9006,745,38,7,0.0,2,194230.82,Maclean,Spain,Female,1,1,1
7767,643,35,2,0.0,2,67979.35,Barnett,Spain,Male,0,0,1
5723,681,34,3,0.0,2,55816.2,Cousens,France,Male,0,0,1
7442,721,54,5,0.0,2,4493.12,Alvares,France,Male,1,1,1
2504,476,32,6,111871.93,1,112132.86,McGregor,France,Female,0,0,1
8483,632,34,2,0.0,2,165385.55,Madukaife,France,Female,0,0,1
2370,648,54,7,118241.02,1,172586.89,Lin,Spain,Female,1,0,0
4968,621,40,8,174126.75,3,172490.78,Hargreaves,Germany,Male,1,0,0
5884,495,38,2,63093.01,1,47089.72,Lombardo,France,Female,1,1,1
2218,666,35,2,104832.49,1,175015.12,Stephens,Spain,Male,1,0,1
5848,517,45,4,0.0,1,172674.36,Goddard,France,Female,0,0,0
2219,733,31,9,102289.85,1,115441.66,Emery,Spain,Female,1,1,1
3327,637,50,4,126345.55,1,17323.0,Donaghy,Germany,Male,0,1,0
6734,668,28,4,107141.27,1,193018.71,Hussain,France,Male,1,0,1
3584,577,43,8,79757.21,1,135650.72,Harris,Spain,Male,1,0,0
9825,711,26,9,128793.63,1,19262.05,Matthews,Germany,Male,1,0,1
3620,730,33,0,0.0,2,1474.79,Wright,France,Male,1,0,1
7708,848,35,5,120046.74,2,84710.65,Munro,Spain,Male,1,0,1
6433,615,33,3,137657.25,2,171657.57,Kuo,Germany,Female,1,1,1
3116,561,21,4,0.0,1,36942.35,Maclean,France,Male,1,1,1
86,652,75,10,0.0,2,114675.75,Ndukaku,Spain,Female,1,1,1
5974,672,37,5,153195.59,1,162763.01,Obidimkpa,France,Male,1,1,1
2802,498,29,8,127864.26,1,46677.9,Skinner,Spain,Male,1,1,1
3672,646,52,6,111739.4,2,68367.18,Artemova,Germany,Female,0,1,1
3668,525,33,4,131023.76,2,55072.93,O'Donnell,Germany,Male,0,0,1
9795,685,23,5,164902.43,1,141152.28,Thompson,Spain,Male,0,0,1
5159,587,55,9,0.0,1,64593.07,Macleod,France,Male,1,0,1
5726,507,33,1,113452.66,1,142911.99,Hawks,France,Female,0,0,1
4591,635,78,6,47536.4,1,119400.08,Thomson,France,Female,1,1,1
2020,706,30,3,98415.37,1,110520.48,Ross,France,Male,1,1,1
7832,749,42,2,56726.83,2,185543.35,Fennescey,France,Male,0,1,1
2526,505,34,10,104498.79,1,126451.14,Ho,France,Male,0,1,1
8287,632,28,7,155519.59,1,1843.24,Plummer,Spain,Male,1,0,1
9207,624,52,0,133723.43,1,4859.59,Mai,Germany,Female,0,0,0
3213,611,35,10,0.0,1,23598.23,Hs?,France,Male,1,1,0
520,707,58,6,89685.92,1,126471.13,Knipe,France,Male,0,1,1
5367,670,42,5,49508.79,3,100324.01,Elliot,Germany,Female,1,1,1
6763,639,37,5,98186.7,1,173386.95,Asher,France,Male,0,1,1
2896,621,47,7,107363.29,1,66799.28,Heydon,Germany,Male,1,1,1
245,523,34,7,0.0,2,62030.06,Madison,Spain,Male,1,0,1
5931,826,30,5,0.0,2,157397.57,Chukwudi,France,Female,0,1,1
4715,567,23,9,93522.2,1,81425.61,Kalinina,France,Female,0,1,1
9568,724,29,4,0.0,1,8982.75,McKenzie,France,Male,1,0,1
3426,769,43,4,110182.54,2,87537.32,Ibezimako,Germany,Male,1,1,1
6932,531,37,1,0.0,1,4606.97,Mai,France,Female,1,0,1
6721,609,26,7,0.0,2,98463.99,Onwuemelie,France,Male,1,0,1
7411,714,34,5,0.0,2,193040.32,She,Spain,Male,1,0,1
6178,731,37,3,116880.53,1,172718.35,Maruff,Germany,Male,0,0,0
7251,604,28,6,0.0,2,69056.26,Grant,Spain,Female,1,1,1
5510,597,33,9,0.0,2,49374.82,Thomson,France,Male,1,0,1
2002,661,27,3,0.0,2,76889.79,Hamilton,France,Female,1,1,1
886,521,25,7,0.0,2,157878.67,Kincaid,France,Male,1,1,1
870,435,36,4,0.0,1,197015.2,Page,France,Male,1,1,1
9689,850,68,5,169445.4,1,186335.07,Ward,France,Male,1,1,1
5721,507,46,6,92783.68,1,51424.29,Forbes,Spain,Male,1,1,1
357,850,57,8,126776.3,2,132298.49,Simmons,Spain,Female,1,1,1
9908,481,28,10,0.0,2,145215.96,McKenzie,France,Female,1,0,1
5452,663,43,4,87624.03,2,149401.33,Andrews,France,Male,1,0,1
8194,592,66,5,149950.19,1,76267.59,Esomchi,France,Female,1,1,1
6439,679,44,3,118742.74,2,1568.91,Chiemenam,France,Female,1,0,1
7705,786,34,9,0.0,2,117034.32,Chang,Spain,Female,1,0,1
1276,719,32,9,146605.27,1,77119.45,Ubanwa,France,Male,1,1,1
1891,731,33,4,0.0,2,74945.11,Lahti,France,Male,1,1,1
8687,606,71,8,0.0,2,169741.96,Duncan,France,Female,1,1,1
6569,724,54,8,172192.49,1,136902.01,Kerr,Germany,Male,1,1,1
9624,573,47,8,154543.98,1,29586.73,Amaechi,France,Female,1,0,1
3564,491,61,8,0.0,2,139861.53,Iroawuchi,Spain,Female,0,1,1
5788,729,26,4,97268.1,2,39356.38,Holden,Germany,Male,1,0,1
4959,655,37,6,109093.41,2,1775.52,Zotov,France,Male,1,0,1
1547,701,48,1,92072.68,1,133992.36,Simpkinson,Germany,Female,1,1,1
2381,841,34,4,0.0,2,141582.66,Moore,France,Male,1,0,1
3824,627,31,8,128131.73,1,96131.47,Wilson,France,Male,1,0,1
3233,559,34,5,68999.66,2,66879.27,Ball,France,Female,1,1,1
8400,543,34,8,0.0,2,145601.8,Earle,France,Female,0,1,1
3307,654,40,3,0.0,2,167889.1,Sun,France,Female,1,0,1
493,639,38,4,81550.94,2,118974.77,Tan,France,Female,0,1,1
3500,617,74,10,0.0,2,53949.98,Tochukwu,France,Male,1,1,1
6665,703,42,7,0.0,2,72500.68,Birdseye,France,Female,0,1,1
1117,519,42,8,0.0,2,101485.72,Teng,France,Male,1,1,1
5638,549,29,8,0.0,2,189558.44,Yeh,France,Female,1,1,1
8775,452,33,6,131698.57,2,151623.91,Dunn,France,Female,1,0,1
6147,738,33,3,122134.4,2,27867.59,Endrizzi,Spain,Female,0,1,1
9868,787,32,4,0.0,2,13238.93,Warren,France,Male,1,1,1
8776,807,37,10,130110.45,2,172097.95,Hooker,Germany,Male,0,1,1
6708,607,39,8,105103.33,1,104721.5,McDonald,Germany,Female,1,0,0
9949,724,53,1,139687.66,2,12913.92,Onwughara,Germany,Female,1,1,1
7966,625,51,4,124620.01,2,92243.94,Okwukwe,France,Female,1,0,0
3646,788,55,3,0.0,1,13288.46,McCartney,France,Male,0,1,0
2501,711,38,10,0.0,2,53311.78,Brownless,France,Male,0,0,1
5678,655,32,9,113447.01,1,82084.3,Degtyarev,Germany,Male,1,0,1
5242,574,41,1,0.0,2,70550.0,Iweobiegbulam,France,Male,0,0,1
6519,521,49,4,82940.25,2,62413.01,Lamb,Spain,Female,0,0,0
2784,597,33,6,135703.59,2,74850.84,Chung,France,Female,0,0,1
6159,671,31,0,116234.61,1,172096.08,Zetticci,France,Male,1,0,1
3810,664,35,1,115024.5,1,169665.79,McIntyre,Spain,Male,0,1,1
9429,737,70,9,87542.89,2,42576.86,Chifley,France,Female,1,1,1
9525,850,38,5,146756.68,1,78268.61,Sadlier,Germany,Male,1,0,1
8600,633,35,3,0.0,2,36249.76,Hill,France,Male,1,1,1
1697,814,44,8,95488.82,2,107013.59,Robson,Germany,Male,0,0,1
5686,705,47,3,63488.7,1,28640.92,Cocci,Spain,Female,0,1,0
8368,499,60,7,76961.6,2,83643.87,Sharpe,France,Male,1,1,1
5940,766,30,4,127786.28,2,28879.3,He,Germany,Male,1,1,1
2053,689,26,4,120727.97,1,149073.88,Ashton,Germany,Male,0,1,1
1777,622,38,5,0.0,2,105295.77,T'ien,France,Male,0,0,1
6561,577,32,1,0.0,2,9902.39,Chiu,France,Female,1,0,1
3314,684,54,6,0.0,2,94888.6,Fu,France,Male,1,1,1
4782,850,53,7,65407.16,2,182633.63,Farmer,Spain,Female,0,0,0
8539,731,33,5,137388.01,2,165000.68,Crump,Spain,Female,1,0,1
6782,850,42,3,0.0,2,176883.42,Major,France,Female,1,1,1
1593,521,29,3,60280.62,1,154271.41,Elizabeth,Spain,Male,1,0,1
1724,630,42,6,0.0,2,162697.93,Chiazagomekpele,France,Male,1,0,1
216,668,47,7,106854.21,1,157959.02,Watson,Germany,Male,0,1,0
6327,555,31,8,145875.74,1,137491.23,Alekseeva,France,Male,1,0,1
8257,671,58,1,178713.98,1,21768.21,Anderson,Spain,Male,1,1,1
491,591,29,1,97541.24,1,196356.17,Houghton,Spain,Male,1,1,1
9134,705,36,1,111629.29,1,21807.16,Donnelly,Spain,Male,1,1,1
3484,499,39,6,0.0,2,81409.0,Mort,Spain,Male,1,1,1
5103,662,20,9,104508.77,2,73107.53,Nwankwo,Spain,Male,0,0,1
5188,683,30,2,0.0,2,100496.84,Talbot,France,Female,0,1,0
3432,468,36,3,61636.97,1,107787.42,Graham,France,Male,0,0,1
9199,499,28,4,141792.61,1,22001.91,Shih,France,Female,1,1,1
7711,506,40,3,0.0,1,144345.58,McIntosh,France,Female,1,1,1
5514,708,33,8,0.0,2,15246.83,McDonald,France,Female,0,1,1
26,577,25,3,0.0,2,124508.29,Maclean,France,Male,0,1,1
3513,806,18,3,0.0,2,86994.54,Boylan,Spain,Male,1,1,1
2410,654,37,2,145610.07,2,186300.59,Boulger,Germany,Male,0,0,1
3271,850,33,7,118004.26,1,183983.82,Wilson,France,Female,1,0,1
5210,702,38,2,0.0,1,161888.63,Baker,Spain,Female,1,1,1
8712,516,65,9,102541.1,1,181490.42,Tu,Spain,Female,1,0,1
1553,780,34,1,0.0,1,64804.04,Clark,France,Male,1,1,1
9198,557,34,3,83074.0,1,132673.22,Banks,France,Male,1,0,1
8622,568,33,7,0.0,2,143450.61,Woodward,France,Male,1,0,1
3872,570,21,7,116099.82,1,148087.62,Adams,Spain,Male,1,1,1
3403,690,26,5,157624.84,1,49599.27,Elliott,France,Female,1,1,1
4530,664,44,8,142989.69,1,115452.51,Parry-Okeden,France,Female,1,1,0
980,550,46,7,0.0,2,130590.35,Padovesi,France,Female,1,0,1
2656,850,53,2,94078.97,2,36980.54,Barber,Germany,Male,1,0,1
1848,590,37,0,64345.21,1,61759.33,Rocher,Spain,Female,0,1,0
7965,564,30,0,100954.88,2,134175.15,Chiedozie,Germany,Female,0,0,1
8241,790,50,8,121438.58,1,176471.78,Wong,Germany,Male,1,1,0
7146,683,30,4,114779.35,1,183171.47,Macartney,France,Male,0,0,1
7300,661,51,6,146606.6,1,68021.9,Lettiere,France,Male,1,1,1
5722,696,49,5,97036.22,2,152450.84,Chiekwugo,Germany,Male,1,0,0
516,793,38,9,0.0,2,88225.02,Belstead,Spain,Male,1,0,1
8746,663,28,8,61274.7,2,136054.45,Tan,Spain,Female,1,0,1
8298,584,35,2,114321.28,2,15959.01,Aitken,France,Female,0,0,1
1103,432,38,7,0.0,2,150580.88,Thompson,Spain,Male,1,0,1
3277,794,54,1,75900.84,1,192154.66,Chiu,Germany,Female,1,1,1
7218,553,41,1,0.0,2,90607.31,Chiang,France,Male,1,0,1
7390,667,34,5,0.0,2,163830.64,Mishin,Spain,Female,1,0,1
9078,730,36,8,148749.29,2,91830.75,Grant,France,Female,1,0,1
8338,534,41,9,0.0,2,13871.34,Wood,France,Male,1,0,1
3997,604,30,5,0.0,2,75786.55,Brigstocke,France,Male,1,0,1
195,580,29,9,61710.44,2,128077.8,Crawford,Spain,Male,1,0,1
4712,754,39,3,74896.33,1,34430.16,Thornton,France,Male,0,0,1
644,660,39,5,135134.99,1,173683.0,Chambers,Germany,Female,1,0,0
9090,608,34,4,88772.87,1,168822.01,Bentley,France,Female,1,1,1
3286,735,43,9,98807.45,1,184570.04,Kang,Germany,Female,0,0,0
3117,753,39,7,155062.8,1,16460.77,Hsieh,France,Female,1,1,1
6477,739,40,4,0.0,2,173321.65,T'ien,France,Male,0,0,1
3576,640,66,9,116037.76,1,184636.05,Wan,France,Female,0,1,1
9024,663,28,4,0.0,2,123969.64,Hutchinson,France,Male,1,1,1
4321,701,36,7,95448.32,2,189085.07,Ibeamaka,Germany,Male,1,0,1
9993,726,36,2,0.0,1,195192.4,Chukwualuka,Spain,Male,1,0,1
2208,456,33,1,188285.68,1,58363.94,Mackenzie,France,Female,0,0,1
4553,610,25,2,0.0,2,123723.83,Bock,France,Female,1,0,1
7317,793,54,2,128966.13,1,18633.4,Bayley,Germany,Male,0,0,0
3719,568,30,8,73054.37,2,27012.0,Hutcheon,France,Male,1,1,1
973,635,43,5,78992.75,2,153265.31,Padovesi,Germany,Male,0,0,1
4580,534,52,1,0.0,3,104035.41,Nnachetam,France,Male,1,1,0
720,621,43,5,0.0,1,47578.45,Kambinachi,France,Female,1,1,1
9018,830,40,8,77701.64,1,19512.38,Efimov,Germany,Female,0,1,1
6156,759,26,4,0.0,2,135394.62,Fiorentino,France,Male,1,0,1
9431,753,33,5,122568.05,2,82820.85,Hill,France,Male,1,1,1
3897,741,21,9,0.0,2,139259.54,Ch'ien,France,Female,0,1,1
2804,705,43,7,79974.55,1,103108.33,Weller,Germany,Female,1,1,1
2567,660,29,6,180520.29,1,123850.58,Yeh,Germany,Female,1,1,1
4026,660,63,8,137841.53,1,42790.29,Hobbs,France,Male,1,1,1
6199,573,31,0,134644.19,1,70381.49,Maclean,Germany,Male,1,1,1
33,553,41,9,110112.54,2,81898.81,Sanderson,Germany,Male,0,0,1
8308,618,30,3,133844.22,1,31406.93,Chijioke,France,Male,1,1,1
8832,599,41,2,91328.71,1,115724.78,Trevisani,France,Female,1,0,1
9819,558,31,7,0.0,1,198269.08,Yeh,France,Male,1,0,1
4064,689,58,5,0.0,2,49848.86,Palerma,France,Female,0,1,1
8949,583,48,3,91246.53,1,60017.46,Ebelechukwu,France,Male,1,0,0
5541,737,43,0,80090.93,1,39920.0,Tuan,France,Male,1,0,0
1698,683,30,8,110829.52,2,24938.84,Yevdokimova,France,Male,0,0,1
2793,535,45,2,0.0,2,170621.55,Trevisano,France,Female,0,1,1
2223,711,43,2,39043.29,2,175423.69,Longo,Germany,Male,1,1,1
5819,592,34,6,102143.93,2,102628.98,Shepherd,Germany,Female,1,1,1
9663,748,39,3,0.0,2,123998.52,Gallo,Spain,Male,1,1,1
3765,837,49,8,103302.37,1,50974.57,MacDonald,France,Male,1,1,1
3867,547,29,6,104450.86,1,37160.28,Zikoranachukwudimma,France,Female,1,1,1
6422,616,23,8,73112.95,1,62733.05,Shaw,France,Male,1,1,1
9400,694,39,5,77652.4,1,25407.59,Tu,France,Male,1,1,1
8939,693,47,8,107604.66,1,80149.27,Ritchie,Spain,Male,1,1,1
6672,677,49,3,0.0,2,187811.71,Barese,France,Female,1,1,1
7979,608,30,2,91057.37,2,132973.17,Sagese,Germany,Female,1,0,1
3759,514,38,4,112230.38,1,16717.11,Turnbull,France,Male,1,0,0
9775,679,42,1,0.0,2,71823.15,Tsui,France,Male,0,0,1
3228,691,26,9,136623.19,1,153228.0,Burns,France,Male,1,0,1
7803,773,63,9,111179.83,1,93091.02,Ch'iu,Spain,Male,1,1,1
3924,764,41,7,0.0,2,134878.34,Murray,France,Male,0,0,1
3905,698,55,8,155059.1,2,144584.29,Freeman,Germany,Male,1,1,1
2278,732,43,6,0.0,2,65731.53,Dreyer,France,Female,1,0,1
6811,546,42,9,86351.85,2,57380.13,Tsai,Germany,Female,1,0,1
1402,620,43,2,0.0,2,20670.1,Bykov,Spain,Female,1,0,1
740,692,28,8,95059.02,2,44420.18,Onyemauchechukwu,France,Female,1,0,1
4267,536,35,8,0.0,1,171840.24,Daniels,France,Female,1,0,0
9862,544,38,8,0.0,1,98208.62,Victor,France,Male,1,1,1
7353,726,38,4,0.0,2,6787.48,Korovina,France,Female,0,0,1
7519,500,30,2,125495.64,2,68807.47,Nnamdi,Germany,Male,1,1,1
3852,631,26,1,149144.61,1,123697.95,Chiemenam,France,Male,0,1,1
8632,632,30,2,72549.0,2,182728.8,Godson,Germany,Male,0,1,1
2662,742,28,2,191864.51,1,108457.99,Donaldson,France,Female,1,0,0
6505,621,32,1,0.0,2,168779.47,Chukwuhaenye,France,Male,1,1,1
9800,653,46,0,119556.1,1,78250.13,Manna,France,Male,1,0,0
675,529,35,5,0.0,2,187288.5,He,Spain,Male,1,1,1
7106,576,45,5,133618.01,1,135244.87,Nkemjika,Spain,Male,0,0,1
6361,413,39,1,130969.77,2,158891.79,Panicucci,Germany,Male,1,1,1
3842,653,60,2,120731.39,4,138160.11,Ponomarev,France,Female,1,1,0
1816,510,32,9,103324.78,1,46127.7,Chiagoziem,France,Male,1,1,1
9490,791,33,3,0.0,1,144413.92,Liang,France,Female,1,1,0
9839,581,39,1,121523.51,1,161655.55,Ricci,Germany,Male,0,0,0
9202,458,43,1,106870.12,2,100564.37,Longo,Germany,Female,1,0,1
4654,489,51,3,0.0,2,174098.28,Sinclair,France,Female,0,1,0
8693,850,32,8,0.0,2,55593.8,Chin,France,Female,1,1,1
2101,759,40,4,0.0,2,124615.59,Ts'ui,France,Male,1,0,1
7712,612,46,9,161450.03,1,96961.0,Ch'iu,Germany,Male,1,1,0
1674,652,26,1,131908.35,1,179269.79,Liang,Germany,Female,1,1,1
2102,678,49,8,0.0,2,98090.69,Napolitani,Spain,Female,0,1,1
4214,767,34,8,0.0,2,94767.77,Ashton,France,Female,1,0,1
6959,679,33,4,96110.22,1,1173.23,Maclean,Spain,Male,1,0,1
1549,668,25,8,0.0,2,135112.09,Diribe,Spain,Male,1,1,1
9551,769,40,9,133871.05,1,50568.02,Fane,France,Female,1,1,1
3324,487,31,1,0.0,2,158750.13,Pisano,Spain,Female,1,0,1
9584,602,34,8,98382.72,1,39542.0,Arcuri,Spain,Male,1,0,1
356,539,30,0,0.0,2,160979.66,Reed,France,Male,1,0,1
5185,728,28,4,142243.54,2,33074.51,Obiajulu,France,Female,1,0,1
1462,611,34,4,0.0,2,170950.58,Wan,Spain,Male,1,0,1
7625,728,69,1,0.0,2,131804.86,Akudinobi,France,Female,1,1,1
9386,687,44,8,95368.14,2,1787.85,Boone,Germany,Male,1,1,1
3221,576,30,7,132174.41,2,93767.03,Bidwill,Germany,Male,0,0,1
940,724,37,10,68598.56,1,157862.82,Yeh,France,Female,1,0,1
5148,669,38,9,121858.98,1,130755.34,Hodgson,France,Female,1,0,1
5924,751,48,9,0.0,1,137508.42,Calabrese,France,Female,1,0,0
7884,551,45,6,0.0,2,51143.43,Kao,France,Female,1,1,1
1752,541,29,7,127504.57,1,86173.92,Schroeder,France,Male,0,0,1
9469,613,45,9,142765.24,2,34749.65,Chia,Germany,Female,1,0,1
7598,736,29,4,0.0,2,51705.01,Stevenson,France,Male,0,0,1
1773,656,27,4,118627.16,2,160835.3,Giles,Germany,Male,1,1,1
1197,718,28,4,65643.3,1,28760.99,Whitworth,Germany,Male,1,0,1
1879,648,35,7,0.0,2,78436.36,Scott,Spain,Male,1,1,1
2669,524,52,2,87894.26,1,173899.42,Jennings,France,Male,1,0,0
3172,815,56,3,0.0,3,94248.16,Frye,France,Female,1,1,0
2017,696,28,4,172646.82,1,116471.43,Yuryeva,France,Male,1,1,1
2006,785,32,3,124493.03,2,52583.79,West,Germany,Female,0,1,0
8273,753,32,5,159904.79,1,148811.14,Toscani,Germany,Male,1,0,1
3894,543,42,5,0.0,2,101905.34,Chinweuba,France,Female,0,0,1
9992,597,53,4,88381.21,1,69384.71,Ajuluchukwu,France,Female,1,0,0
3238,802,38,7,0.0,2,57764.65,Kazantsev,Spain,Male,0,1,1
4425,601,47,1,142802.02,1,57553.02,Peacock,Germany,Female,1,1,1
4745,757,51,1,0.0,1,22835.13,McIntosh,France,Female,1,1,0
2079,640,63,2,68432.45,2,112503.24,Oluchi,France,Male,1,1,0
5220,625,38,7,0.0,1,164804.02,Arnold,France,Female,1,0,1
397,557,33,3,54503.55,1,371.05,Knight,France,Male,1,1,1
2789,540,39,1,82531.11,1,114092.52,Matveyev,Germany,Male,1,0,1
8878,812,24,1,92476.88,1,83247.14,Thomas,Spain,Female,0,0,1
8639,626,27,4,115084.53,2,26907.43,Castiglione,Germany,Male,0,1,1
4073,810,38,9,153166.17,1,93261.69,Ferrari,France,Female,1,1,1
5575,503,36,9,0.0,2,16274.67,Arcuri,Spain,Female,1,1,1
8370,684,37,1,126817.13,2,29995.83,Konovalova,Germany,Male,1,1,0
9508,808,41,0,0.0,1,79888.78,Defalco,France,Male,1,1,1
5356,597,29,1,132144.35,1,158086.33,Y?,France,Female,1,0,1
7234,571,38,1,121405.04,1,154844.22,Scott,France,Male,1,1,1
9484,692,36,3,79551.12,1,178267.07,Wood,France,Female,0,1,1
6821,528,29,3,102787.42,1,55972.56,Graham,France,Male,1,0,1
1520,544,64,3,124043.8,1,111402.97,Macarthur,France,Female,1,1,0
8197,588,30,3,115007.08,1,176858.5,Larkin,France,Male,0,0,1
1379,715,35,4,40169.88,2,199857.47,Johnstone,Spain,Female,1,1,1
5673,619,29,5,0.0,2,194310.1,Mazzi,France,Male,1,0,1
1024,642,32,3,0.0,2,88698.83,Marshall,France,Male,1,1,1
2588,563,33,8,0.0,2,68815.05,Hunter,France,Male,0,1,1
7043,544,44,1,0.0,2,69244.24,Uchechukwu,France,Male,0,0,1
5622,569,44,4,0.0,2,134394.78,Chukwuma,France,Female,0,0,1
7638,766,32,6,185714.28,1,102502.5,Simpson,France,Male,1,1,1
5009,534,36,4,120037.96,1,36275.94,Akhtar,France,Male,1,0,1
2858,534,51,3,0.0,2,20856.31,Cheng,Spain,Male,0,1,1
8255,637,28,3,123675.69,1,166458.41,Yang,Germany,Male,1,1,1
5772,623,44,1,83325.77,1,80828.78,Salmond,Spain,Male,0,1,1
5843,608,38,9,102406.76,1,57600.66,Matthews,Spain,Female,0,1,1
8028,684,39,4,207034.96,2,157694.76,Atkinson,Spain,Male,0,0,0
5833,709,26,6,156551.63,1,4410.77,Mao,France,Male,0,1,1
1630,736,46,5,130812.91,1,77981.54,Johnston,Germany,Male,1,1,0
4889,437,49,9,111634.29,2,166440.32,Tang,France,Male,0,1,1
4527,798,34,9,154495.79,1,191395.88,Edmund la Touche,France,Male,1,0,1
3524,835,35,6,127120.07,1,28707.69,Darwin,France,Male,1,0,1
5905,692,45,6,142084.04,4,188305.85,Balsillie,Germany,Male,1,0,0
7782,705,34,7,117715.84,1,2498.67,Russell,France,Male,1,0,1
3608,682,37,5,0.0,2,112554.68,Yu,France,Male,0,1,1
9419,639,27,2,0.0,1,82938.99,Bennett,Spain,Female,1,1,1
5221,571,37,9,139592.98,3,104152.65,Thompson,Germany,Male,1,0,0
235,585,67,5,113978.97,2,93146.11,Smith,France,Female,0,1,1
7756,675,34,8,0.0,2,184842.21,Sherrod,France,Male,1,1,1
3797,537,26,7,106397.75,1,103563.23,Nnachetam,France,Male,0,0,1
4119,529,28,9,0.0,2,52545.24,Feng,France,Male,1,1,1
6319,738,57,9,148384.64,1,155047.11,Crawford,Germany,Female,0,0,0
5002,754,35,4,0.0,2,9658.41,Johnston,Spain,Male,1,1,1
3801,850,28,2,0.0,2,38773.74,Noble,France,Female,1,1,1
7810,579,43,2,145843.82,1,198402.37,Hajek,Spain,Male,1,1,0
3900,752,36,2,119912.46,1,124354.92,Loyau,France,Female,1,0,1
5025,745,44,0,119638.21,1,34265.08,Finch,Germany,Female,1,1,0
1949,680,35,9,0.0,2,143774.06,Fleming,Spain,Male,0,0,1
6362,416,25,0,97738.97,2,160523.33,Burns,Germany,Female,1,1,1
471,631,27,10,134169.62,1,176730.02,Shih,Spain,Male,1,1,1
9945,744,41,7,190409.34,2,138361.48,Cameron,Germany,Male,1,1,1
3493,655,45,7,57327.04,1,47349.0,Hughes,France,Female,0,1,1
6092,850,33,2,83415.04,1,74917.64,Chukwudi,Germany,Female,0,1,1
